Org,Repo,Date,Views count,Views unique
usdot-jpo-ode,TDx,2023-08-01,2,2
usdot-jpo-ode,jpo-conflictmonitor,2023-08-01,1,1
usdot-jpo-ode,jpo-cvdp,2023-08-01,4,3
usdot-jpo-ode,jpo-geojsonconverter,2023-08-01,6,1
usdot-jpo-ode,jpo-ode,2023-08-01,22,6
usdot-jpo-ode,jpo-s3-deposit,2023-08-01,3,1
usdot-jpo-ode,jpo-sdw-depositor,2023-08-01,2,1
usdot-jpo-ode,scms-asn1,2023-08-01,2,1
usdot-jpo-ode,wzdx,2023-08-01,509,31
usdot-jpo-ode,TDx,2023-08-02,1,1
usdot-jpo-ode,asn1_codec,2023-08-02,51,3
usdot-jpo-ode,jpo-cvdp,2023-08-02,4,1
usdot-jpo-ode,jpo-geojsonconverter,2023-08-02,1,1
usdot-jpo-ode,jpo-ode,2023-08-02,42,6
usdot-jpo-ode,wzdx,2023-08-02,458,38
usdot-jpo-ode,TDx,2023-08-03,20,4
usdot-jpo-ode,asn1_codec,2023-08-03,10,3
usdot-jpo-ode,jpo-conflictmonitor,2023-08-03,18,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-08-03,12,1
usdot-jpo-ode,jpo-ode,2023-08-03,44,6
usdot-jpo-ode,wzdx,2023-08-03,292,21
usdot-jpo-ode,TDx,2023-08-04,27,1
usdot-jpo-ode,asn1_codec,2023-08-04,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-08-04,1,1
usdot-jpo-ode,jpo-ode,2023-08-04,2,1
usdot-jpo-ode,ode-output-validator-library,2023-08-04,1,1
usdot-jpo-ode,wzdx,2023-08-04,392,16
usdot-jpo-ode,jpo-cvdp,2023-08-05,1,1
usdot-jpo-ode,wzdx,2023-08-05,17,6
usdot-jpo-ode,TDx,2023-08-06,8,2
usdot-jpo-ode,asn1_codec,2023-08-06,44,2
usdot-jpo-ode,jpo-conflictmonitor,2023-08-06,4,1
usdot-jpo-ode,jpo-cvdp,2023-08-06,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-08-06,4,1
usdot-jpo-ode,jpo-ode,2023-08-06,57,2
usdot-jpo-ode,jpo-security-svcs,2023-08-06,1,1
usdot-jpo-ode,jpo-tim-builder,2023-08-06,64,2
usdot-jpo-ode,scms-asn1,2023-08-06,7,1
usdot-jpo-ode,wzdx,2023-08-06,21,3
usdot-jpo-ode,TDx,2023-08-07,3,1
usdot-jpo-ode,jpo-conflictmonitor,2023-08-07,1,1
usdot-jpo-ode,jpo-ode,2023-08-07,15,4
usdot-jpo-ode,scms-asn1,2023-08-07,32,1
usdot-jpo-ode,wzdx,2023-08-07,416,14
usdot-jpo-ode,TDx,2023-08-08,18,4
usdot-jpo-ode,asn1_codec,2023-08-08,2,2
usdot-jpo-ode,jpo-geojsonconverter,2023-08-08,1,1
usdot-jpo-ode,jpo-ode,2023-08-08,33,8
usdot-jpo-ode,jpo-s3-deposit,2023-08-08,1,1
usdot-jpo-ode,wzdx,2023-08-08,769,23
usdot-jpo-ode,TDx,2023-08-09,3,3
usdot-jpo-ode,asn1_codec,2023-08-09,2,1
usdot-jpo-ode,jpo-cvmanager,2023-08-09,12,2
usdot-jpo-ode,jpo-ode,2023-08-09,23,4
usdot-jpo-ode,wzdx,2023-08-09,592,33
usdot-jpo-ode,TDx,2023-08-10,2,2
usdot-jpo-ode,jpo-conflictmonitor,2023-08-10,7,2
usdot-jpo-ode,jpo-conflictvisualizer,2023-08-10,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-08-10,25,1
usdot-jpo-ode,jpo-ode,2023-08-10,6,4
usdot-jpo-ode,scms-asn1,2023-08-10,2,1
usdot-jpo-ode,wzdx,2023-08-10,273,22
usdot-jpo-ode,TDx,2023-08-11,5,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-08-11,2,1
usdot-jpo-ode,jpo-cvdp,2023-08-11,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-08-11,38,2
usdot-jpo-ode,jpo-ode,2023-08-11,14,8
usdot-jpo-ode,scms-asn1,2023-08-11,13,1
usdot-jpo-ode,wzdx,2023-08-11,138,23
usdot-jpo-ode,wzdx,2023-08-12,4,4
usdot-jpo-ode,jpo-conflictvisualizer,2023-08-13,1,1
usdot-jpo-ode,jpo-ode,2023-08-13,5,2
usdot-jpo-ode,wzdx,2023-08-13,18,11
usdot-jpo-ode,TDx,2023-08-14,33,4
usdot-jpo-ode,asn1_codec,2023-08-14,9,2
usdot-jpo-ode,jpo-conflictmonitor,2023-08-14,3,2
usdot-jpo-ode,jpo-conflictvisualizer,2023-08-14,2,2
usdot-jpo-ode,jpo-cvmanager,2023-08-14,10,1
usdot-jpo-ode,jpo-geojsonconverter,2023-08-14,3,1
usdot-jpo-ode,jpo-ode,2023-08-14,26,9
usdot-jpo-ode,jpo-tim-builder,2023-08-14,1,1
usdot-jpo-ode,scms-asn1,2023-08-14,13,4
usdot-jpo-ode,wzdx,2023-08-14,130,25
usdot-jpo-ode,jpo-geojsonconverter,2023-08-15,2,1
